Season,Week,Date,Tm_Name,Tm_Pts,Home,Opp_Name,Opp_Pts,Spread,Total,True_Total,Over,Under,Push
2023,12,2023-11-24,NYJ,13,1,MIA,34,9.5,40.5,47,1,0,0
2023,12,2023-11-26,OTI,17,1,CAR,10,-3.5,36.5,27,0,1,0
2023,12,2023-11-26,PHI,37,1,BUF,34,-3.0,48.5,71,1,0,0
2023,12,2023-11-26,RAI,17,1,KAN,31,10.0,43.0,48,1,0,0
2023,12,2023-11-26,SDG,10,1,RAV,20,3.0,48.0,30,0,1,0
2023,12,2023-11-23,SEA,13,1,SFO,31,7.5,43.5,44,1,0,0
2023,13,2023-11-30,DAL,41,1,SEA,35,-9.5,47.0,76,1,0,0
2023,13,2023-12-03,GNB,27,1,KAN,19,5.5,42.5,46,1,0,0
2023,13,2023-12-03,HTX,22,1,DEN,17,-3.0,47.0,39,0,1,0
2023,13,2023-12-04,JAX,31,1,CIN,34,-10.0,40.0,65,1,0,0
2023,13,2023-12-03,NOR,28,1,DET,33,4.5,47.5,61,1,0,0
2023,13,2023-12-03,NWE,0,1,SDG,6,5.5,39.0,6,0,1,0
2023,13,2023-12-03,NYJ,8,1,ATL,13,2.0,33.5,21,0,1,0
2023,13,2023-12-03,OTI,28,1,CLT,31,1.0,42.0,59,1,0,0
2023,13,2023-12-03,PHI,19,1,SFO,42,3.0,48.0,61,1,0,0
2023,13,2023-12-03,PIT,10,1,CRD,24,-6.5,41.0,34,0,1,0
2023,13,2023-12-03,RAM,36,1,CLE,19,-4.0,40.5,55,1,0,0
2023,13,2023-12-03,TAM,21,1,CAR,18,-3.5,36.5,39,1,0,0
2023,13,2023-12-03,WAS,15,1,MIA,45,9.0,49.5,60,1,0,0
2023,14,2023-12-10,ATL,25,1,TAM,29,-1.0,41.0,54,1,0,0
2023,14,2023-12-10,CHI,28,1,DET,13,3.0,43.0,41,0,1,0
2023,14,2023-12-10,CIN,34,1,CLT,14,-2.5,44.5,48,1,0,0
2023,14,2023-12-10,CLE,31,1,JAX,27,-2.5,34.0,58,1,0,0
2023,14,2023-12-10,DAL,33,1,PHI,13,-3.5,51.5,46,0,1,0
2023,14,2023-12-10,KAN,17,1,BUF,20,-1.5,48.5,37,0,1,0
2023,14,2023-12-11,MIA,27,1,OTI,28,-13.5,46.5,55,1,0,0
2023,14,2023-12-10,NOR,28,1,CAR,6,-6.0,38.5,34,0,1,0
2023,14,2023-12-11,NYG,24,1,GNB,22,6.0,37.0,46,1,0,0
2023,14,2023-12-10,NYJ,30,1,HTX,6,3.5,33.0,36,1,0,0
2023,14,2023-12-07,PIT,18,1,NWE,21,-6.0,30.0,39,1,0,0
2023,14,2023-12-10,RAI,0,1,MIN,3,3.0,40.0,3,0,1,0
2023,14,2023-12-10,RAV,37,1,RAM,31,-7.5,39.5,68,1,0,0
2023,14,2023-12-10,SDG,7,1,DEN,24,-2.5,43.5,31,0,1,0
2023,14,2023-12-10,SFO,28,1,SEA,16,-13.5,46.5,44,0,1,0
2023,15,2023-12-17,BUF,31,1,DAL,10,-2.0,49.5,41,0,1,0
2023,15,2023-12-17,CAR,9,1,ATL,7,3.0,33.0,16,0,1,0
2023,15,2023-12-16,CIN,27,1,MIN,24,-3.0,41.0,51,1,0,0
2023,15,2023-12-17,CLE,20,1,CHI,17,-3.0,38.0,37,0,1,0
2023,15,2023-12-16,CLT,30,1,PIT,13,-1.0,42.5,43,1,0,0
2023,15,2023-12-17,CRD,29,1,SFO,45,12.0,48.5,74,1,0,0
2023,15,2023-12-16,DET,42,1,DEN,17,-4.5,48.0,59,1,0,0
2023,15,2023-12-17,GNB,20,1,TAM,34,-3.5,42.5,54,1,0,0
2023,15,2023-12-17,JAX,7,1,RAV,23,3.0,42.0,30,0,1,0
2023,15,2023-12-17,MIA,30,1,NYJ,0,-9.0,36.5,30,0,1,0
2023,15,2023-12-17,NOR,24,1,NYG,6,-5.5,39.5,30,0,1,0
2023,15,2023-12-17,NWE,17,1,KAN,27,8.5,37.0,44,1,0,0
2023,15,2023-12-17,OTI,16,1,HTX,19,-3.0,37.0,35,0,1,0
2023,15,2023-12-14,RAI,63,1,SDG,21,-3.0,34.0,84,1,0,0
2023,15,2023-12-17,RAM,28,1,WAS,20,-6.5,50.5,48,0,1,0
2023,15,2023-12-18,SEA,20,1,PHI,17,3.0,45.0,37,0,1,0
2023,16,2023-12-24,ATL,29,1,CLT,10,-3.0,45.0,39,0,1,0
2023,16,2023-12-24,CAR,30,1,GNB,33,4.0,37.5,63,1,0,0
2023,16,2023-12-24,CHI,27,1,CRD,16,-4.0,43.0,43,0,0,1
2023,16,2023-12-24,DEN,23,1,NWE,26,-7.0,35.0,49,1,0,0
2023,16,2023-12-24,HTX,22,1,CLE,36,3.0,40.0,58,1,0,0
2023,16,2023-12-25,KAN,14,1,RAI,20,-10.5,40.5,34,0,1,0
2023,16,2023-12-24,MIA,22,1,DAL,20,-1.5,49.0,42,0,1,0
2023,16,2023-12-24,MIN,24,1,DET,30,3.0,47.5,54,1,0,0
2023,16,2023-12-24,NYJ,30,1,WAS,28,-3.0,37.5,58,1,0,0
2023,16,2023-12-24,OTI,17,1,SEA,20,3.5,41.5,37,0,1,0
2023,16,2023-12-25,PHI,33,1,NYG,25,-13.5,43.0,58,1,0,0
2023,16,2023-12-23,PIT,34,1,CIN,11,2.5,38.0,45,1,0,0
2023,16,2023-12-21,RAM,30,1,NOR,22,-4.0,46.0,52,1,0,0
2023,16,2023-12-23,SDG,22,1,BUF,24,12.5,44.0,46,1,0,0
2023,16,2023-12-25,SFO,19,1,RAV,33,-6.0,46.5,52,1,0,0
2023,16,2023-12-24,TAM,30,1,JAX,12,1.0,43.5,42,0,1,0
2023,17,2023-12-31,BUF,27,1,NWE,21,-14.0,40.0,48,1,0,0
2023,17,2023-12-31,CHI,37,1,ATL,17,-2.5,38.0,54,1,0,0
2023,17,2023-12-28,CLE,37,1,NYJ,20,-7.5,35.0,57,1,0,0
2023,17,2023-12-31,CLT,23,1,RAI,20,-4.0,42.5,43,1,0,0
2023,17,2023-12-30,DAL,20,1,DET,19,-5.0,52.0,39,0,1,0
2023,17,2023-12-31,DEN,16,1,SDG,9,-3.5,36.5,25,0,1,0
2023,17,2023-12-31,HTX,26,1,OTI,3,-4.0,44.0,29,0,1,0
2023,17,2023-12-31,JAX,26,1,CAR,0,-4.0,36.5,26,0,1,0
2023,17,2023-12-31,KAN,25,1,CIN,17,-6.5,44.0,42,0,1,0
2023,17,2023-12-31,MIN,10,1,GNB,33,-1.5,43.0,43,0,0,1
2023,17,2023-12-31,NYG,25,1,RAM,26,6.0,43.5,51,1,0,0
2023,17,2023-12-31,PHI,31,1,CRD,35,-12.0,48.0,66,1,0,0
2023,17,2023-12-31,RAV,56,1,MIA,19,-3.5,46.5,75,1,0,0
2023,17,2023-12-31,SEA,23,1,PIT,30,-4.5,40.5,53,1,0,0
2023,17,2023-12-31,TAM,13,1,NOR,23,-2.5,42.0,36,0,1,0
2023,17,2023-12-31,WAS,10,1,SFO,27,14.0,49.5,37,0,1,0
2023,18,2024-01-07,CAR,0,1,TAM,9,4.0,37.0,9,0,1,0
2023,18,2024-01-07,CIN,31,1,CLE,14,-7.5,37.0,45,1,0,0
2023,18,2024-01-06,CLT,19,1,HTX,23,1.5,47.5,42,0,1,0
2023,18,2024-01-07,CRD,20,1,SEA,21,3.0,47.5,41,0,1,0
2023,18,2024-01-07,DET,30,1,MIN,20,-3.5,46.0,50,1,0,0
2023,18,2024-01-07,GNB,17,1,CHI,9,-3.0,45.0,26,0,1,0
2023,18,2024-01-07,MIA,14,1,BUF,21,2.5,48.0,35,0,1,0
2023,18,2024-01-07,NOR,48,1,ATL,17,-3.0,42.0,65,1,0,0
2023,18,2024-01-07,NWE,3,1,NYJ,17,-1.5,29.5,20,0,1,0
2023,18,2024-01-07,NYG,27,1,PHI,10,4.5,42.0,37,0,1,0
2023,18,2024-01-07,OTI,28,1,JAX,20,4.0,41.5,48,1,0,0
2023,18,2024-01-07,RAI,27,1,DEN,14,-3.0,37.0,41,1,0,0
2023,18,2024-01-06,RAV,10,1,PIT,17,3.0,34.5,27,0,1,0
2023,18,2024-01-07,SDG,12,1,KAN,13,-3.5,35.5,25,0,1,0
2023,18,2024-01-07,SFO,20,1,RAM,21,-4.0,41.0,41,0,0,1
2023,18,2024-01-07,WAS,10,1,DAL,38,13.0,46.5,48,1,0,0
2024,1,2024-09-08,ATL,10,1,PIT,18,-3.5,42.0,28,0,1,0
2024,1,2024-09-08,BUF,34,1,CRD,28,-6.5,46.5,62,1,0,0
2024,1,2024-09-08,CHI,24,1,OTI,17,-3.5,44.5,41,0,1,0
2024,1,2024-09-08,CIN,10,1,NWE,16,-7.5,41.0,26,0,1,0
2024,1,2024-09-08,CLE,17,1,DAL,33,-2.5,41.0,50,1,0,0
2024,1,2024-09-08,CLT,27,1,HTX,29,2.5,48.5,56,1,0,0
2024,1,2024-09-08,DET,26,1,RAM,20,-4.5,52.5,46,0,1,0
2024,1,2024-09-05,KAN,27,1,RAV,20,-3.0,47.0,47,0,0,1
2024,1,2024-09-08,MIA,20,1,JAX,17,-3.5,49.5,37,0,1,0
2024,1,2024-09-08,NOR,47,1,CAR,10,-4.0,41.5,57,1,0,0
2024,1,2024-09-08,NYG,6,1,MIN,28,1.5,41.0,34,0,1,0
2024,1,2024-09-06,PHI,34,1,GNB,29,-2.0,49.5,63,1,0,0
2024,1,2024-09-08,SDG,22,1,RAI,10,-3.0,40.0,32,0,1,0
2024,1,2024-09-08,SEA,26,1,DEN,20,-6.0,42.0,46,1,0,0
2024,1,2024-09-09,SFO,32,1,NYJ,19,-4.0,43.5,51,1,0,0
2024,1,2024-09-08,TAM,37,1,WAS,20,-3.5,42.5,57,1,0,0
2024,2,2024-09-15,CAR,3,1,SDG,26,5.0,38.5,29,0,1,0
2024,2,2024-09-15,CRD,41,1,RAM,10,0.0,47.5,51,1,0,0
2024,2,2024-09-15,DAL,19,1,NOR,44,-6.0,46.5,63,1,0,0
2024,2,2024-09-15,DEN,6,1,PIT,13,2.5,36.5,19,0,1,0
2024,2,2024-09-15,DET,16,1,TAM,20,-7.5,51.5,36,0,1,0
2024,2,2024-09-15,GNB,16,1,CLT,10,2.5,40.5,26,0,1,0
2024,2,2024-09-15,HTX,19,1,CHI,13,-6.0,45.0,32,0,1,0
2024,2,2024-09-15,JAX,13,1,CLE,18,-3.0,41.0,31,0,1,0
2024,2,2024-09-15,KAN,26,1,CIN,25,-6.0,48.0,51,1,0,0
2024,2,2024-09-12,MIA,10,1,BUF,31,-2.0,49.0,41,0,1,0
2024,2,2024-09-15,MIN,23,1,SFO,17,4.5,46.0,40,0,1,0
2024,2,2024-09-15,NWE,20,1,SEA,23,3.0,38.0,43,1,0,0
2024,2,2024-09-15,OTI,17,1,NYJ,24,3.5,41.0,41,0,0,1
2024,2,2024-09-16,PHI,21,1,ATL,22,-5.5,45.5,43,0,1,0
2024,2,2024-09-15,RAV,23,1,RAI,26,-9.0,41.5,49,1,0,0
2024,2,2024-09-15,WAS,21,1,NYG,18,-1.0,43.0,39,0,1,0
2024,3,2024-09-22,ATL,17,1,KAN,22,3.0,46.5,39,0,1,0
2024,3,2024-09-23,BUF,47,1,JAX,10,-5.5,45.5,57,1,0,0
2024,3,2024-09-23,CIN,33,1,WAS,38,-7.5,46.5,71,1,0,0
2024,3,2024-09-22,CLE,15,1,NYG,21,-6.5,38.5,36,0,1,0
2024,3,2024-09-22,CLT,21,1,CHI,16,-1.0,43.5,37,0,1,0
2024,3,2024-09-22,CRD,13,1,DET,20,2.5,51.5,33,0,1,0
2024,3,2024-09-22,DAL,25,1,RAV,28,1.0,48.0,53,1,0,0
2024,3,2024-09-22,MIN,34,1,HTX,7,1.0,46.5,41,0,1,0
2024,3,2024-09-22,NOR,12,1,PHI,15,-2.5,49.5,27,0,1,0
2024,3,2024-09-19,NYJ,24,1,NWE,3,-6.0,38.5,27,0,1,0
2024,3,2024-09-22,OTI,14,1,GNB,30,-3.0,37.5,44,1,0,0
2024,3,2024-09-22,PIT,20,1,SDG,10,-1.0,34.5,30,0,1,0
2024,3,2024-09-22,RAI,22,1,CAR,36,-5.5,40.0,58,1,0,0
2024,3,2024-09-22,RAM,27,1,SFO,24,6.5,43.5,51,1,0,0
2024,3,2024-09-22,SEA,24,1,MIA,3,-4.5,41.5,27,0,1,0
2024,3,2024-09-22,TAM,7,1,DEN,26,-6.0,41.0,33,0,1,0
2024,4,2024-09-29,ATL,26,1,NOR,24,-2.5,41.0,50,1,0,0
2024,4,2024-09-29,CAR,24,1,CIN,34,4.5,47.0,58,1,0,0
2024,4,2024-09-29,CHI,24,1,RAM,18,-3.0,40.5,42,1,0,0
2024,4,2024-09-29,CLT,27,1,PIT,24,1.0,40.5,51,1,0,0
2024,4,2024-09-29,CRD,14,1,WAS,42,-3.5,48.5,56,1,0,0
2024,4,2024-09-30,DET,42,1,SEA,29,-4.0,47.0,71,1,0,0
2024,4,2024-09-29,GNB,29,1,MIN,31,-3.0,44.0,60,1,0,0
2024,4,2024-09-29,HTX,24,1,JAX,20,-5.5,44.5,44,0,1,0
2024,4,2024-09-30,MIA,12,1,OTI,31,-2.5,37.0,43,1,0,0
2024,4,2024-09-26,NYG,15,1,DAL,20,6.0,45.5,35,0,1,0
2024,4,2024-09-29,NYJ,9,1,DEN,10,-9.0,40.0,19,0,1,0
2024,4,2024-09-29,RAI,20,1,CLE,16,2.5,36.5,36,0,1,0
2024,4,2024-09-29,RAV,35,1,BUF,10,-2.5,46.5,45,0,1,0
2024,4,2024-09-29,SDG,10,1,KAN,17,7.0,41.0,27,0,1,0
2024,4,2024-09-29,SFO,30,1,NWE,13,-10.0,40.5,43,1,0,0
2024,4,2024-09-29,TAM,33,1,PHI,16,1.0,42.5,49,1,0,0
2024,5,2024-10-03,ATL,36,1,TAM,30,-1.5,44.0,66,1,0,0
2024,5,2024-10-06,CHI,36,1,CAR,10,-4.0,40.5,46,1,0,0
2024,5,2024-10-06,CIN,38,1,RAV,41,1.0,48.5,79,1,0,0
2024,5,2024-10-06,DEN,34,1,RAI,18,-3.0,35.5,52,1,0,0
2024,5,2024-10-06,HTX,23,1,BUF,20,-1.0,47.5,43,0,1,0
2024,5,2024-10-06,JAX,37,1,CLT,34,-3.0,45.0,71,1,0,0
2024,5,2024-10-07,KAN,26,1,NOR,13,-5.5,43.0,39,0,1,0
2024,5,2024-10-06,MIN,23,1,NYJ,17,-2.5,41.0,40,0,1,0
2024,5,2024-10-06,NWE,10,1,MIA,15,1.0,35.0,25,0,1,0
2024,5,2024-10-06,PIT,17,1,DAL,20,-2.5,43.5,37,0,1,0
2024,5,2024-10-06,RAM,19,1,GNB,24,3.0,48.5,43,0,1,0
2024,5,2024-10-06,SEA,20,1,NYG,29,-7.0,43.0,49,1,0,0
2024,5,2024-10-06,SFO,23,1,CRD,24,-7.0,49.0,47,0,1,0
2024,5,2024-10-06,WAS,34,1,CLE,13,-3.0,43.5,47,1,0,0
2024,6,2024-10-13,CAR,20,1,ATL,38,6.5,47.0,58,1,0,0
2024,6,2024-10-13,CHI,35,1,JAX,16,1.0,45.0,51,1,0,0
2024,6,2024-10-13,DAL,9,1,DET,47,3.5,52.5,56,1,0,0
2024,6,2024-10-13,DEN,16,1,SDG,23,3.0,36.0,39,1,0,0
2024,6,2024-10-13,GNB,34,1,CRD,13,-5.5,47.0,47,0,0,1
2024,6,2024-10-13,NOR,27,1,TAM,51,3.5,41.5,78,1,0,0
2024,6,2024-10-13,NWE,21,1,HTX,41,7.0,37.5,62,1,0,0
2024,6,2024-10-13,NYG,7,1,CIN,17,3.5,46.5,24,0,1,0
2024,6,2024-10-14,NYJ,20,1,BUF,23,1.0,40.5,43,1,0,0
2024,6,2024-10-13,OTI,17,1,CLT,20,-2.5,43.0,37,0,1,0
2024,6,2024-10-13,PHI,20,1,CLE,16,-9.5,42.5,36,0,1,0
2024,6,2024-10-13,RAI,13,1,PIT,32,3.0,36.5,45,1,0,0
2024,6,2024-10-13,RAV,30,1,WAS,23,-6.5,51.5,53,1,0,0
2024,6,2024-10-10,SEA,24,1,SFO,36,3.5,49.0,60,1,0,0
2024,7,2024-10-20,ATL,14,1,SEA,34,-3.0,52.0,48,0,1,0
2024,7,2024-10-20,BUF,34,1,OTI,10,-9.5,41.0,44,1,0,0
2024,7,2024-10-20,CLE,14,1,CIN,21,5.5,41.0,35,0,1,0
2024,7,2024-10-20,CLT,16,1,MIA,10,-3.0,43.5,26,0,1,0
2024,7,2024-10-21,CRD,17,1,SDG,15,1.0,44.5,32,0,1,0
2024,7,2024-10-20,GNB,24,1,HTX,22,-3.0,48.0,46,0,1,0
2024,7,2024-10-20,JAX,32,1,NWE,16,-6.5,42.5,48,1,0,0
2024,7,2024-10-20,MIN,29,1,DET,31,-1.0,50.5,60,1,0,0
2024,7,2024-10-17,NOR,10,1,DEN,33,2.5,37.0,43,1,0,0
2024,7,2024-10-20,NYG,3,1,PHI,28,3.0,43.0,31,0,1,0
2024,7,2024-10-20,PIT,37,1,NYJ,15,1.5,39.0,52,1,0,0
2024,7,2024-10-20,RAM,20,1,RAI,15,-7.0,43.5,35,0,1,0
2024,7,2024-10-20,SFO,18,1,KAN,28,-1.5,47.0,46,0,1,0
2024,7,2024-10-21,TAM,31,1,RAV,41,3.5,50.0,72,1,0,0
2024,7,2024-10-20,WAS,40,1,CAR,7,-9.5,51.5,47,0,1,0
2024,8,2024-10-27,CIN,17,1,PHI,37,-2.5,47.5,54,1,0,0
2024,8,2024-10-27,CLE,29,1,RAV,24,9.0,45.5,53,1,0,0
2024,8,2024-10-27,DEN,28,1,CAR,14,-11.0,41.0,42,1,0,0
2024,8,2024-10-27,DET,52,1,OTI,14,-11.5,44.5,66,1,0,0
2024,8,2024-10-27,HTX,23,1,CLT,20,-5.0,45.5,43,0,1,0
2024,8,2024-10-27,JAX,27,1,GNB,30,4.0,49.5,57,1,0,0
2024,8,2024-10-27,MIA,27,1,CRD,28,-4.0,46.0,55,1,0,0
2024,8,2024-10-27,NWE,25,1,NYJ,22,7.0,41.0,47,1,0,0
2024,8,2024-10-28,PIT,26,1,NYG,18,-6.0,36.5,44,1,0,0
2024,8,2024-10-27,RAI,20,1,KAN,27,10.0,41.5,47,1,0,0
2024,8,2024-10-24,RAM,30,1,MIN,20,3.0,48.0,50,1,0,0
2024,8,2024-10-27,SDG,26,1,NOR,8,-7.0,41.0,34,0,1,0
2024,8,2024-10-27,SEA,10,1,BUF,31,3.0,45.5,41,0,1,0
2024,8,2024-10-27,SFO,30,1,DAL,24,-4.5,47.0,54,1,0,0
2024,8,2024-10-27,TAM,26,1,ATL,31,2.5,45.5,57,1,0,0
2024,8,2024-10-27,WAS,18,1,CHI,15,1.0,45.0,33,0,1,0
2024,9,2024-11-03,ATL,27,1,DAL,21,-3.0,52.0,48,0,1,0
2024,9,2024-11-03,BUF,30,1,MIA,27,-6.0,49.5,57,1,0,0
2024,9,2024-11-03,CAR,23,1,NOR,22,7.0,43.5,45,1,0,0
2024,9,2024-11-03,CIN,41,1,RAI,24,-7.0,45.0,65,1,0,0
2024,9,2024-11-03,CLE,10,1,SDG,27,1.0,42.5,37,0,1,0
2024,9,2024-11-03,CRD,29,1,CHI,9,-1.5,44.5,38,0,1,0
2024,9,2024-11-03,GNB,14,1,DET,24,2.5,47.5,38,0,1,0
2024,9,2024-11-04,KAN,30,1,TAM,24,-9.0,45.5,54,1,0,0
2024,9,2024-11-03,MIN,21,1,CLT,13,-5.5,47.0,34,0,1,0
2024,9,2024-11-03,NYG,22,1,WAS,27,4.0,44.0,49,1,0,0
2024,9,2024-10-31,NYJ,21,1,HTX,13,-2.0,42.0,34,0,1,0
2024,9,2024-11-03,OTI,20,1,NWE,17,-3.5,38.5,37,0,1,0
2024,9,2024-11-03,PHI,28,1,JAX,23,-7.5,45.5,51,1,0,0
2024,9,2024-11-03,RAV,41,1,DEN,10,-9.5,46.5,51,1,0,0
2024,9,2024-11-03,SEA,20,1,RAM,26,1.0,48.0,46,0,1,0
2024,10,2024-11-10,CAR,20,1,NYG,17,6.5,40.5,37,0,1,0
2024,10,2024-11-10,CHI,3,1,NWE,19,-6.0,38.5,22,0,1,0
2024,10,2024-11-10,CLT,20,1,BUF,30,4.0,46.5,50,1,0,0
2024,10,2024-11-10,CRD,31,1,NYJ,6,1.5,46.5,37,0,1,0
2024,10,2024-11-10,DAL,6,1,PHI,34,7.5,43.5,40,0,1,0
2024,10,2024-11-10,HTX,23,1,DET,26,3.5,49.0,49,0,0,1
2024,10,2024-11-10,JAX,7,1,MIN,12,7.0,43.5,19,0,1,0
2024,10,2024-11-10,KAN,16,1,DEN,14,-7.5,42.0,30,0,1,0
2024,10,2024-11-10,NOR,20,1,ATL,17,3.5,46.5,37,0,1,0
2024,10,2024-11-11,RAM,15,1,MIA,23,-2.5,49.0,38,0,1,0
2024,10,2024-11-07,RAV,35,1,CIN,34,-6.0,53.5,69,1,0,0
2024,10,2024-11-10,SDG,27,1,OTI,17,-7.5,38.5,44,1,0,0
2024,10,2024-11-10,TAM,20,1,SFO,23,6.5,50.5,43,0,1,0
2024,10,2024-11-10,WAS,27,1,PIT,28,-2.5,45.5,55,1,0,0
2024,11,2024-11-17,BUF,30,1,KAN,21,-1.5,46.0,51,1,0,0
2024,11,2024-11-17,CHI,19,1,GNB,20,5.5,40.5,39,0,1,0
2024,11,2024-11-18,DAL,10,1,HTX,34,7.0,41.0,44,1,0,0
2024,11,2024-11-17,DEN,38,1,ATL,6,-2.5,44.5,44,0,1,0
2024,11,2024-11-17,DET,52,1,JAX,6,-14.0,47.0,58,1,0,0
2024,11,2024-11-17,MIA,34,1,RAI,19,-7.5,43.5,53,1,0,0
2024,11,2024-11-17,NOR,35,1,CLE,14,1.0,44.0,49,1,0,0
2024,11,2024-11-17,NWE,22,1,RAM,28,4.5,43.5,50,1,0,0
2024,11,2024-11-17,NYJ,27,1,CLT,28,-4.0,43.5,55,1,0,0
2024,11,2024-11-17,OTI,13,1,MIN,23,6.0,39.5,36,0,1,0
2024,11,2024-11-14,PHI,26,1,WAS,18,-3.5,48.5,44,0,1,0
2024,11,2024-11-17,PIT,18,1,RAV,16,3.0,48.5,34,0,1,0
2024,11,2024-11-17,SDG,34,1,CIN,27,-1.0,48.5,61,1,0,0
2024,11,2024-11-17,SFO,17,1,SEA,20,-6.5,48.0,37,0,1,0
2024,12,2024-11-24,CAR,27,1,KAN,30,11.0,43.0,57,1,0,0
2024,12,2024-11-24,CHI,27,1,MIN,30,3.5,39.5,57,1,0,0
2024,12,2024-11-21,CLE,24,1,PIT,19,3.5,36.5,43,1,0,0
2024,12,2024-11-24,CLT,6,1,DET,24,7.5,50.0,30,0,1,0
2024,12,2024-11-24,GNB,38,1,SFO,10,-5.5,44.5,48,1,0,0
2024,12,2024-11-24,HTX,27,1,OTI,32,-9.0,40.5,59,1,0,0
2024,12,2024-11-24,MIA,34,1,NWE,15,-7.0,46.0,49,1,0,0
2024,12,2024-11-24,NYG,7,1,TAM,30,6.0,40.5,37,0,1,0
2024,12,2024-11-24,RAI,19,1,DEN,29,6.0,41.0,48,1,0,0
2024,12,2024-11-24,RAM,20,1,PHI,37,3.0,49.0,57,1,0,0
2024,12,2024-11-25,SDG,23,1,RAV,30,2.5,50.5,53,1,0,0
2024,12,2024-11-24,SEA,16,1,CRD,6,0.0,47.0,22,0,1,0
2024,12,2024-11-24,WAS,26,1,DAL,34,-10.5,45.0,60,1,0,0
2024,13,2024-12-01,ATL,13,1,SDG,17,1.0,48.0,30,0,1,0
2024,13,2024-12-01,BUF,35,1,SFO,10,-6.0,44.5,45,1,0,0
2024,13,2024-12-01,CAR,23,1,TAM,26,6.0,46.5,49,1,0,0
2024,13,2024-12-01,CIN,38,1,PIT,44,-3.0,47.0,82,1,0,0
2024,13,2024-11-28,DAL,27,1,NYG,20,-3.0,37.5,47,1,0,0
2024,13,2024-12-02,DEN,41,1,CLE,32,-6.0,42.0,73,1,0,0
2024,13,2024-11-28,DET,23,1,CHI,20,-9.5,48.0,43,0,1,0
2024,13,2024-11-28,GNB,30,1,MIA,17,-3.0,47.5,47,0,1,0
2024,13,2024-12-01,JAX,20,1,HTX,23,3.5,44.0,43,0,1,0
2024,13,2024-11-29,KAN,19,1,RAI,17,-13.0,42.5,36,0,1,0
2024,13,2024-12-01,MIN,23,1,CRD,22,-3.5,44.5,45,1,0,0
2024,13,2024-12-01,NOR,14,1,RAM,21,2.5,49.5,35,0,1,0
2024,13,2024-12-01,NWE,24,1,CLT,25,2.5,42.5,49,1,0,0
2024,13,2024-12-01,NYJ,21,1,SEA,26,0.0,42.0,47,1,0,0
2024,13,2024-12-01,RAV,19,1,PHI,24,-3.0,51.0,43,0,1,0
2024,13,2024-12-01,WAS,42,1,OTI,19,-6.0,44.5,61,1,0,0
2024,14,2024-12-08,CRD,18,1,SEA,30,-2.5,44.5,48,1,0,0
2024,14,2024-12-09,DAL,20,1,CIN,27,5.5,49.5,47,0,1,0
2024,14,2024-12-05,DET,34,1,GNB,31,-3.5,51.5,65,1,0,0
2024,14,2024-12-08,KAN,19,1,SDG,17,-4.0,43.0,36,0,1,0
2024,14,2024-12-08,MIA,32,1,NYJ,26,-6.0,45.0,58,1,0,0
2024,14,2024-12-08,MIN,42,1,ATL,21,-6.0,45.5,63,1,0,0
2024,14,2024-12-08,NYG,11,1,NOR,14,5.0,41.0,25,0,1,0
2024,14,2024-12-08,OTI,6,1,JAX,10,-3.5,40.0,16,0,1,0
2024,14,2024-12-08,PHI,22,1,CAR,16,-13.5,45.0,38,0,1,0
2024,14,2024-12-08,PIT,27,1,CLE,14,-7.0,43.5,41,0,1,0
2024,14,2024-12-08,RAM,44,1,BUF,42,3.5,49.5,86,1,0,0
2024,14,2024-12-08,SFO,38,1,CHI,13,-3.0,43.5,51,1,0,0
2024,14,2024-12-08,TAM,28,1,RAI,13,-6.5,47.0,41,0,1,0
2024,15,2024-12-15,CAR,14,1,DAL,30,-3.0,43.0,44,1,0,0
2024,15,2024-12-15,CLE,7,1,KAN,21,4.0,41.5,28,0,1,0
2024,15,2024-12-15,CRD,30,1,NWE,17,-6.0,46.5,47,1,0,0
2024,15,2024-12-15,DEN,31,1,CLT,13,-4.0,44.0,44,0,0,1
2024,15,2024-12-15,DET,42,1,BUF,48,-1.0,54.5,90,1,0,0
2024,15,2024-12-15,HTX,20,1,MIA,12,-2.5,45.5,32,0,1,0
2024,15,2024-12-15,JAX,25,1,NYJ,32,3.5,40.5,57,1,0,0
2024,15,2024-12-16,MIN,30,1,CHI,12,-7.0,43.5,42,0,1,0
2024,15,2024-12-15,NOR,19,1,WAS,20,7.5,43.5,39,0,1,0
2024,15,2024-12-15,NYG,14,1,RAV,35,16.5,42.5,49,1,0,0
2024,15,2024-12-15,OTI,27,1,CIN,37,5.0,46.0,64,1,0,0
2024,15,2024-12-15,PHI,27,1,PIT,13,-5.5,43.0,40,0,1,0
2024,15,2024-12-16,RAI,9,1,ATL,15,5.5,44.5,24,0,1,0
2024,15,2024-12-15,SDG,17,1,TAM,40,-3.0,45.5,57,1,0,0
2024,15,2024-12-15,SEA,13,1,GNB,30,2.5,46.5,43,0,1,0
2024,15,2024-12-12,SFO,6,1,RAM,12,-3.0,48.5,18,0,1,0
2024,16,2024-12-22,ATL,34,1,NYG,7,-9.0,42.5,41,0,1,0
2024,16,2024-12-22,BUF,24,1,NWE,21,-14.0,46.5,45,0,1,0
2024,16,2024-12-22,CAR,36,1,CRD,30,5.0,47.5,66,1,0,0
2024,16,2024-12-22,CHI,17,1,DET,34,6.5,47.5,51,1,0,0
2024,16,2024-12-22,CIN,24,1,CLE,6,-9.5,46.5,30,0,1,0
